hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
City_Hotel,143,2,5,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,106.75,parking,1,2016-08-08
City_Hotel,91,1,0,2,children,BB,CHN,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,9,NULL,0,Transient,120.69,none,1,2016-08-14
City_Hotel,112,1,3,2,none,BB,NOR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,8,NULL,0,Transient,127.8,none,1,2016-08-11
City_Hotel,195,2,5,2,none,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,22,NULL,0,Transient,72.25,none,0,2016-08-08
City_Hotel,116,1,3,3,none,BB,NOR,Direct,Direct,0,0,0,G,G,0,No_Deposit,14,NULL,0,Transient,223.55,none,2,2016-08-11
City_Hotel,121,2,5,3,none,BB,PRT,Direct,Direct,0,0,0,E,E,2,No_Deposit,14,NULL,0,Transient,166.25,none,0,2016-08-08
City_Hotel,32,1,0,2,children,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,136.52,none,1,2016-08-14
City_Hotel,169,1,2,3,none,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,137.7,none,1,2016-08-12
City_Hotel,169,1,3,3,none,BB,ROU,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,130.05,none,0,2016-08-11
City_Hotel,53,2,5,2,none,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,138,NULL,0,Transient,85,none,0,2016-08-08
City_Hotel,280,1,2,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Contract,107,none,1,2016-08-12
City_Hotel,109,1,2,2,none,SC,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,107.1,none,1,2016-08-12
City_Hotel,65,1,2,2,none,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,138,NULL,0,Transient,85,none,1,2016-08-12
City_Hotel,150,2,5,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,107.95,none,1,2016-08-08
City_Hotel,180,1,3,2,children,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.75,none,0,2016-08-11
City_Hotel,111,1,1,2,children,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,83,NULL,0,Transient,99.28,none,0,2016-08-13
City_Hotel,125,1,2,3,none,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,155.7,parking,0,2016-08-12
City_Hotel,40,1,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,A,0,No_Deposit,9,NULL,0,Transient,149.4,none,1,2016-08-13
City_Hotel,8,1,1,2,none,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,83,NULL,0,Transient,132,none,0,2016-08-13
City_Hotel,10,1,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,156,none,2,2016-08-13
City_Hotel,127,1,0,2,children,BB,NLD,Online_TA,TA/TO,0,0,0,A,E,0,No_Deposit,9,NULL,0,Transient,139.5,parking,0,2016-08-14
City_Hotel,14,1,1,2,none,BB,NLD,Online_TA,TA/TO,0,0,0,B,B,1,No_Deposit,9,NULL,0,Transient-Party,138.05,none,3,2016-08-13
City_Hotel,40,1,1,2,children,HB,ESP,Direct,Direct,0,0,0,E,E,0,No_Deposit,14,NULL,0,Transient,245.95,parking,0,2016-08-13
City_Hotel,149,1,2,2,children,BB,FRA,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,195.3,parking,1,2016-08-12
City_Hotel,213,1,2,2,none,SC,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,94.5,none,1,2016-08-12
City_Hotel,1,1,0,2,none,BB,PRT,Direct,Direct,0,0,0,A,A,2,No_Deposit,14,NULL,0,Transient,208,none,1,2016-08-14
City_Hotel,23,1,2,2,none,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,138,NULL,0,Transient,85,none,1,2016-08-12
City_Hotel,195,1,1,2,children,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,130.5,none,1,2016-08-13
City_Hotel,175,3,9,2,none,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,168,NULL,0,Transient,72.25,none,0,2016-08-03
City_Hotel,145,2,5,2,children,BB,FRA,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,184.95,none,1,2016-08-08
City_Hotel,3,1,1,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,180,none,1,2016-08-13
City_Hotel,145,1,3,3,children,BB,DNK,Direct,Direct,0,0,0,E,E,0,No_Deposit,14,NULL,0,Transient,189.9,none,0,2016-08-11
City_Hotel,9,1,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,165,parking,3,2016-08-13
City_Hotel,17,1,1,2,children,BB,PRT,Direct,Direct,0,0,0,E,E,1,No_Deposit,NULL,NULL,0,Transient,182.95,parking,1,2016-08-13
City_Hotel,170,1,4,2,children,BB,POL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.75,none,2,2016-08-10
City_Hotel,127,2,5,2,none,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,83,NULL,0,Transient,86.36,none,0,2016-08-08
City_Hotel,3,1,2,2,none,SC,VNM,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,157,NULL,0,Transient,92,none,1,2016-08-12
City_Hotel,109,1,3,2,none,BB,ITA,Online_TA,TA/TO,0,0,0,D,D,2,No_Deposit,9,NULL,0,Transient,131.4,none,3,2016-08-11
City_Hotel,152,2,1,3,none,BB,AUT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,146.7,none,1,2016-08-13
City_Hotel,211,2,1,2,none,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,9,NULL,0,Transient,88.5,none,1,2016-08-13
City_Hotel,10,1,0,2,children,BB,PRT,Direct,Direct,0,0,0,G,G,0,No_Deposit,NULL,NULL,0,Transient,276,none,2,2016-08-15
City_Hotel,90,2,2,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,117.9,none,1,2016-08-12
City_Hotel,129,2,3,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,7,No_Deposit,9,NULL,0,Transient,127.8,none,1,2016-08-11
City_Hotel,193,2,2,2,none,BB,CN,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,89.25,none,1,2016-08-12
City_Hotel,9,2,0,2,none,SC,ESP,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,153,none,2,2016-08-14
City_Hotel,119,2,2,2,none,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.3,none,1,2016-08-12
City_Hotel,119,2,2,2,none,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.3,none,1,2016-08-12
City_Hotel,5,1,0,2,none,BB,BEL,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,114.3,none,1,2016-08-15
City_Hotel,56,2,1,2,children,BB,FRA,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,207.9,none,1,2016-08-13
City_Hotel,174,2,2,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,99.45,none,1,2016-08-12
City_Hotel,139,2,3,2,none,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,85,NULL,0,Transient,81.25,none,0,2016-08-11
City_Hotel,159,3,5,2,none,BB,FRA,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,97.75,none,0,2016-08-08
City_Hotel,136,2,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,11,NULL,0,Transient,86.36,none,1,2016-08-11
City_Hotel,24,1,0,2,none,BB,PRT,Complementary,Direct,0,0,0,A,A,2,No_Deposit,NULL,45,0,Transient,0,none,0,2016-08-15
City_Hotel,36,2,0,2,none,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,135.9,none,1,2016-08-14
City_Hotel,177,2,3,3,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,130.05,none,2,2016-08-11
City_Hotel,188,2,5,2,children,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,123.75,parking,2,2016-08-09
City_Hotel,12,2,1,3,none,BB,ESP,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,200,parking,1,2016-08-13
City_Hotel,6,2,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,163.33,none,2,2016-08-13
City_Hotel,195,2,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,94.5,none,1,2016-08-13
City_Hotel,2,2,1,2,children,BB,ESP,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,169.33,parking,2,2016-08-13
City_Hotel,84,1,0,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,117.9,none,1,2016-08-15
City_Hotel,10,2,0,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,9,NULL,0,Transient,157,none,1,2016-08-14
City_Hotel,0,1,0,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,216,none,0,2016-08-15
City_Hotel,193,2,2,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,108.45,parking,1,2016-08-12
City_Hotel,8,2,4,2,none,BB,NLD,Direct,Direct,0,0,0,D,D,0,No_Deposit,14,NULL,0,Transient,155.7,parking,0,2016-08-10
City_Hotel,101,3,5,2,children,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,8,NULL,0,Transient,148.9,none,1,2016-08-08
City_Hotel,60,2,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,135.9,none,1,2016-08-13
City_Hotel,136,2,1,2,none,BB,CHN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,88.01,none,1,2016-08-13
City_Hotel,151,2,3,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,97.75,none,1,2016-08-11
City_Hotel,129,2,3,3,none,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,7,No_Deposit,9,NULL,0,Transient,146.7,none,1,2016-08-11
City_Hotel,12,1,0,2,none,BB,FRA,Direct,Direct,0,0,0,A,A,1,No_Deposit,14,NULL,0,Transient,159,none,0,2016-08-15
City_Hotel,40,2,0,3,none,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,177.3,none,3,2016-08-14
City_Hotel,34,2,1,2,children,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,152.1,none,0,2016-08-13
City_Hotel,136,2,3,2,none,BB,DNK,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,83.12,none,1,2016-08-11
City_Hotel,10,2,1,2,none,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,83,NULL,0,Transient,120.8,none,0,2016-08-13
City_Hotel,12,0,0,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,0,none,1,2016-08-16
City_Hotel,76,1,1,2,children,BB,GBR,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,207.9,none,1,2016-08-15
City_Hotel,46,2,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,135.9,none,2,2016-08-14
City_Hotel,184,2,3,2,none,HB,ITA,Direct,Direct,0,0,0,D,D,1,No_Deposit,14,NULL,0,Transient,143.1,none,0,2016-08-12
City_Hotel,98,2,1,2,children,BB,CN,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,102.56,none,2,2016-08-14
City_Hotel,168,2,3,2,none,BB,AUT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,16,NULL,0,Transient,72.25,none,2,2016-08-12
City_Hotel,75,2,3,2,none,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,149.4,none,1,2016-08-12
City_Hotel,75,2,3,3,none,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,168.3,none,2,2016-08-12
City_Hotel,171,2,4,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99.45,none,1,2016-08-11
City_Hotel,168,2,3,3,none,BB,AUT,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,16,NULL,0,Transient,107.1,none,2,2016-08-12
City_Hotel,118,2,1,2,children,BB,ESP,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,9,NULL,0,Transient,139.5,none,1,2016-08-14
City_Hotel,174,2,2,2,none,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99.45,none,1,2016-08-13
City_Hotel,220,1,1,2,none,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient-Party,90,none,1,2016-08-15
City_Hotel,220,1,1,2,none,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient-Party,99,parking,1,2016-08-15
City_Hotel,1,0,1,2,none,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,184.5,none,2,2016-08-16
City_Hotel,11,0,1,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,83,NULL,0,Transient,128,none,0,2016-08-16
City_Hotel,130,2,4,1,children,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,117.3,none,1,2016-08-11
City_Hotel,25,1,1,2,none,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,132,NULL,0,Transient,76.5,none,0,2016-08-15
City_Hotel,9,2,1,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,9,NULL,0,Transient,148,none,2,2016-08-14
City_Hotel,69,2,2,2,none,SC,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,125.1,none,1,2016-08-13
City_Hotel,173,2,2,2,children,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.75,none,1,2016-08-13
City_Hotel,163,2,1,2,none,BB,ROU,Direct,Direct,0,0,0,A,A,1,No_Deposit,14,NULL,0,Transient,114.5,none,1,2016-08-14
City_Hotel,170,2,5,2,none,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,22,NULL,0,Transient,72.25,none,0,2016-08-10
City_Hotel,119,2,2,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,A,B,1,No_Deposit,9,NULL,0,Transient,114.3,none,1,2016-08-13
City_Hotel,0,0,1,2,none,BB,PRT,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,138,none,0,2016-08-16
City_Hotel,0,0,1,2,none,BB,PRT,Direct,Direct,0,0,0,B,B,0,No_Deposit,NULL,NULL,0,Transient,138,none,0,2016-08-16
City_Hotel,137,1,1,3,none,BB,BEL,Direct,Direct,0,0,0,B,B,1,No_Deposit,14,NULL,0,Transient-Party,120.63,parking,0,2016-08-15
City_Hotel,306,2,1,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Contract,104.4,none,3,2016-08-14
City_Hotel,199,2,1,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,115.8,none,1,2016-08-14
City_Hotel,110,2,1,2,none,SC,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,63.75,none,0,2016-08-14
City_Hotel,14,1,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,166,none,1,2016-08-15
City_Hotel,0,0,1,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,207,none,1,2016-08-16
City_Hotel,14,1,1,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,9,NULL,0,Transient,151,none,1,2016-08-15
City_Hotel,9,2,1,2,none,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,116.27,none,1,2016-08-14
City_Hotel,0,0,1,2,children,BB,FRA,Direct,Direct,0,0,0,A,F,0,No_Deposit,14,NULL,0,Transient,238,parking,0,2016-08-16
City_Hotel,119,2,2,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,A,B,1,No_Deposit,9,NULL,0,Transient,88.73,none,1,2016-08-13
City_Hotel,85,2,2,2,none,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,4,No_Deposit,9,NULL,0,Transient,126.9,none,1,2016-08-13
City_Hotel,132,2,5,2,none,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,83,NULL,0,Transient,96.56,none,1,2016-08-10
City_Hotel,89,1,1,3,none,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,150.3,none,1,2016-08-15
City_Hotel,98,2,2,2,none,SC,ITA,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,7,NULL,0,Transient,78.35,none,1,2016-08-14
City_Hotel,98,2,2,2,none,SC,ITA,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,7,NULL,0,Transient,78.35,none,1,2016-08-14
City_Hotel,202,3,7,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,90.95,none,2,2016-08-08
City_Hotel,5,0,1,1,none,SC,NOR,Online_TA,GDS,0,0,0,A,A,0,No_Deposit,195,NULL,0,Transient,113,none,0,2016-08-17
City_Hotel,82,2,2,2,none,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,112.1,none,1,2016-08-14
City_Hotel,2,0,1,2,children,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,100.1,none,2,2016-08-17
City_Hotel,143,2,2,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.3,none,1,2016-08-14
City_Hotel,172,2,4,2,none,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99.45,none,1,2016-08-12
City_Hotel,154,2,5,2,none,SC,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,132,NULL,0,Transient,63.75,none,0,2016-08-11
City_Hotel,0,0,1,2,children,BB,LUX,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,9,NULL,0,Transient,230,none,1,2016-08-17
City_Hotel,147,2,5,3,none,BB,ITA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,138.55,none,1,2016-08-11
City_Hotel,191,2,2,2,none,HB,ITA,Online_TA,TA/TO,0,0,0,D,D,3,No_Deposit,9,NULL,0,Transient,153.5,parking,1,2016-08-14
City_Hotel,42,2,2,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144.9,none,1,2016-08-14
City_Hotel,15,0,1,1,none,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,124,none,1,2016-08-17
City_Hotel,16,0,2,2,none,BB,FRA,Direct,Direct,0,0,0,D,D,0,No_Deposit,14,NULL,0,Transient,146.7,parking,1,2016-08-16
City_Hotel,100,0,2,3,none,BB,ESP,Online_TA,TA/TO,0,0,0,D,E,0,No_Deposit,9,NULL,0,Transient,152.1,none,1,2016-08-16
City_Hotel,39,2,3,2,children,HB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,203.85,none,2,2016-08-13
City_Hotel,1,0,1,2,children,BB,CHN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,115.89,none,1,2016-08-17
City_Hotel,39,2,3,2,none,HB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,170.1,none,2,2016-08-13
City_Hotel,41,1,2,2,children,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,104.99,none,1,2016-08-15
City_Hotel,111,0,2,2,none,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,42,NULL,0,Transient,72.25,none,0,2016-08-16
City_Hotel,7,0,2,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient-Party,150,none,1,2016-08-16
City_Hotel,112,0,2,2,none,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,117.9,none,1,2016-08-16
City_Hotel,3,1,2,2,none,HB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,228.33,none,1,2016-08-15
City_Hotel,1,0,1,2,children,BB,PRT,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,89,NULL,0,Transient,109.8,none,0,2016-08-17
City_Hotel,26,1,2,2,none,BB,ESP,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,168,NULL,0,Transient,85,none,0,2016-08-15
City_Hotel,46,0,1,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,125.1,none,2,2016-08-17
City_Hotel,43,1,2,2,children,HB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,203.85,parking,1,2016-08-15
City_Hotel,18,0,2,2,none,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,151,none,1,2016-08-16
City_Hotel,118,1,2,2,children,BB,NLD,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,139.5,parking,1,2016-08-15
City_Hotel,28,2,3,3,none,HB,ESP,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,83,NULL,0,Transient,194.8,none,0,2016-08-13
City_Hotel,3,0,1,2,none,BB,FRA,Direct,Direct,0,0,0,A,B,0,No_Deposit,NULL,NULL,0,Transient,125,none,0,2016-08-17
City_Hotel,47,2,2,2,none,HB,SWE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,170.1,none,1,2016-08-14
City_Hotel,145,1,2,0,children,BB,FRA,Online_TA,TA/TO,0,0,0,B,B,1,No_Deposit,9,NULL,0,Transient,106.32,none,0,2016-08-15
City_Hotel,2,1,2,2,none,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,169.33,none,0,2016-08-15
City_Hotel,107,0,1,2,none,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,138,NULL,0,Transient,81.25,none,0,2016-08-17
City_Hotel,202,1,2,2,children,BB,ITA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,115.5,none,2,2016-08-15
City_Hotel,1,0,1,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,128,none,0,2016-08-17
City_Hotel,5,0,1,2,children,SC,ITA,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,89,NULL,0,Transient,84.96,none,1,2016-08-17
City_Hotel,119,0,2,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.3,none,1,2016-08-16
City_Hotel,38,0,1,3,none,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,168.3,none,0,2016-08-17
City_Hotel,161,0,2,3,none,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,6,No_Deposit,9,NULL,0,Transient-Party,82.35,none,2,2016-08-16
City_Hotel,129,1,2,2,none,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.3,none,1,2016-08-15
City_Hotel,6,0,1,2,none,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,118,none,2,2016-08-17
City_Hotel,6,2,2,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,170,none,2,2016-08-14
City_Hotel,81,2,3,2,none,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,117.9,none,1,2016-08-13
City_Hotel,119,0,2,2,none,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,114.3,none,1,2016-08-16
City_Hotel,9,1,2,2,none,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,159,parking,2,2016-08-15
City_Hotel,42,0,2,2,children,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,152.1,none,1,2016-08-16
City_Hotel,18,1,2,3,none,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,191,none,0,2016-08-15
City_Hotel,3,0,1,2,none,BB,FRA,Direct,Direct,0,0,0,A,B,1,No_Deposit,NULL,NULL,0,Transient,116,none,0,2016-08-17
City_Hotel,46,0,1,2,none,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,125.1,none,2,2016-08-17
City_Hotel,41,1,2,2,none,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,76.5,none,0,2016-08-15
City_Hotel,210,0,2,2,children,SC,NLD,Online_TA,TA/TO,0,0,0,A,A,4,No_Deposit,9,NULL,0,Transient,90,none,2,2016-08-16
